CMDLINE /home/runner/work/kappybara/kappybara/.venv/bin/python profile_uni_bi_disperse.py
MEM 175.328125 1752203908.1245
MEM 175.328125 1752203908.2249
MEM 175.328125 1752203908.3252
MEM 175.328125 1752203908.4255
MEM 175.328125 1752203908.5259
MEM 175.328125 1752203908.6262
MEM 175.328125 1752203908.7265
MEM 175.328125 1752203908.8269
MEM 175.328125 1752203908.9272
MEM 175.328125 1752203909.0275
MEM 175.328125 1752203909.1279
MEM 175.328125 1752203909.2282
MEM 175.328125 1752203909.3286
MEM 175.328125 1752203909.4289
MEM 175.328125 1752203909.5293
MEM 175.328125 1752203909.6296
MEM 175.328125 1752203909.7299
MEM 175.328125 1752203909.8302
MEM 175.328125 1752203909.9305
MEM 175.328125 1752203910.0309
MEM 175.328125 1752203910.1312
MEM 175.328125 1752203910.2315
MEM 175.328125 1752203910.3319
MEM 175.328125 1752203910.4322
MEM 175.328125 1752203910.5325
MEM 175.328125 1752203910.6328
MEM 175.328125 1752203910.7331
MEM 175.328125 1752203910.8335
MEM 175.328125 1752203910.9338
MEM 175.328125 1752203911.0342
MEM 175.328125 1752203911.1345
MEM 175.328125 1752203911.2348
MEM 175.328125 1752203911.3351
MEM 175.328125 1752203911.4355
MEM 175.328125 1752203911.5358
MEM 175.328125 1752203911.6361
MEM 175.328125 1752203911.7364
MEM 175.328125 1752203911.8368
MEM 175.328125 1752203911.9371
MEM 175.328125 1752203912.0374
MEM 175.328125 1752203912.1378
MEM 175.328125 1752203912.2381
MEM 175.328125 1752203912.3384
MEM 175.328125 1752203912.4387
MEM 175.328125 1752203912.5390
MEM 175.328125 1752203912.6394
MEM 175.328125 1752203912.7397
MEM 175.328125 1752203912.8400
MEM 175.328125 1752203912.9403
MEM 175.328125 1752203913.0408
MEM 175.328125 1752203913.1411
MEM 175.328125 1752203913.2414
MEM 175.328125 1752203913.3417
MEM 175.328125 1752203913.4420
MEM 175.328125 1752203913.5424
MEM 175.328125 1752203913.6427
MEM 175.328125 1752203913.7431
MEM 175.328125 1752203913.8433
MEM 175.328125 1752203913.9437
MEM 175.328125 1752203914.0440
MEM 175.328125 1752203914.1443
MEM 175.328125 1752203914.2446
MEM 175.328125 1752203914.3449
MEM 175.328125 1752203914.4452
MEM 175.328125 1752203914.5456
MEM 175.328125 1752203914.6459
MEM 175.328125 1752203914.7462
MEM 175.328125 1752203914.8465
MEM 175.328125 1752203914.9469
MEM 175.328125 1752203915.0472
MEM 175.328125 1752203915.1475
MEM 175.328125 1752203915.2479
MEM 175.328125 1752203915.3482
MEM 175.328125 1752203915.4485
MEM 175.328125 1752203915.5488
MEM 175.328125 1752203915.6491
MEM 175.328125 1752203915.7494
MEM 175.328125 1752203915.8498
MEM 175.328125 1752203915.9501
MEM 175.328125 1752203916.0504
MEM 175.328125 1752203916.1507
MEM 175.328125 1752203916.2510
MEM 175.328125 1752203916.3513
MEM 175.328125 1752203916.4517
MEM 175.328125 1752203916.5520
MEM 175.328125 1752203916.6524
MEM 175.328125 1752203916.7530
MEM 175.328125 1752203916.8533
MEM 175.328125 1752203916.9536
MEM 175.328125 1752203917.0540
MEM 175.328125 1752203917.1543
MEM 175.328125 1752203917.2546
MEM 175.328125 1752203917.3549
MEM 175.328125 1752203917.4552
MEM 175.328125 1752203917.5555
MEM 175.328125 1752203917.6559
MEM 175.453125 1752203917.7562
MEM 175.453125 1752203917.8565
MEM 175.453125 1752203917.9569
MEM 175.453125 1752203918.0572
MEM 175.453125 1752203918.1576
MEM 175.453125 1752203918.2579
MEM 175.453125 1752203918.3582
MEM 175.453125 1752203918.4585
MEM 175.453125 1752203918.5589
MEM 175.453125 1752203918.6592
MEM 175.453125 1752203918.7594
MEM 175.453125 1752203918.8598
MEM 175.453125 1752203918.9601
MEM 175.453125 1752203919.0604
MEM 175.453125 1752203919.1608
MEM 175.453125 1752203919.2611
MEM 175.453125 1752203919.3614
MEM 175.453125 1752203919.4618
MEM 175.453125 1752203919.5621
MEM 175.453125 1752203919.6624
MEM 175.453125 1752203919.7627
MEM 175.453125 1752203919.8630
MEM 175.453125 1752203919.9633
MEM 175.453125 1752203920.0637
MEM 175.453125 1752203920.1640
MEM 175.453125 1752203920.2643
MEM 175.453125 1752203920.3646
MEM 175.453125 1752203920.4649
MEM 175.453125 1752203920.5653
MEM 175.453125 1752203920.6656
MEM 175.453125 1752203920.7659
MEM 175.453125 1752203920.8662
MEM 175.453125 1752203920.9665
MEM 175.453125 1752203921.0669
MEM 175.453125 1752203921.1672
MEM 175.453125 1752203921.2675
MEM 175.453125 1752203921.3679
MEM 175.453125 1752203921.4682
MEM 175.453125 1752203921.5685
MEM 175.453125 1752203921.6688
MEM 175.453125 1752203921.7691
MEM 175.453125 1752203921.8695
MEM 175.453125 1752203921.9698
MEM 175.453125 1752203922.0701
MEM 175.453125 1752203922.1704
MEM 175.453125 1752203922.2708
MEM 175.453125 1752203922.3711
MEM 175.453125 1752203922.4714
MEM 175.453125 1752203922.5718
MEM 175.453125 1752203922.6721
MEM 175.453125 1752203922.7724
MEM 175.453125 1752203922.8727
MEM 175.453125 1752203922.9730
MEM 175.453125 1752203923.0733
MEM 175.453125 1752203923.1737
MEM 175.453125 1752203923.2740
MEM 175.453125 1752203923.3743
MEM 175.453125 1752203923.4747
MEM 175.453125 1752203923.5750
MEM 175.453125 1752203923.6754
MEM 175.453125 1752203923.7756
MEM 175.453125 1752203923.8759
MEM 175.453125 1752203923.9763
MEM 175.453125 1752203924.0766
MEM 175.453125 1752203924.1769
MEM 175.453125 1752203924.2773
MEM 175.453125 1752203924.3776
MEM 175.453125 1752203924.4779
MEM 175.453125 1752203924.5782
MEM 175.453125 1752203924.6785
MEM 175.453125 1752203924.7789
MEM 175.453125 1752203924.8792
MEM 175.453125 1752203924.9795
MEM 175.453125 1752203925.0798
MEM 175.453125 1752203925.1802
MEM 175.453125 1752203925.2805
MEM 175.453125 1752203925.3809
MEM 175.453125 1752203925.4812
MEM 175.453125 1752203925.5815
MEM 175.453125 1752203925.6819
MEM 175.453125 1752203925.7822
MEM 175.453125 1752203925.8825
MEM 175.453125 1752203925.9829
MEM 175.453125 1752203926.0832
MEM 175.453125 1752203926.1835
MEM 175.453125 1752203926.2839
MEM 175.453125 1752203926.3842
MEM 175.453125 1752203926.4845
MEM 175.453125 1752203926.5849
MEM 175.453125 1752203926.6852
MEM 175.453125 1752203926.7855
MEM 175.453125 1752203926.8859
MEM 175.453125 1752203926.9862
MEM 175.453125 1752203927.0865
MEM 175.453125 1752203927.1869
MEM 175.453125 1752203927.2872
MEM 175.453125 1752203927.3876
MEM 175.453125 1752203927.4879
MEM 175.453125 1752203927.5882
MEM 175.453125 1752203927.6886
MEM 175.453125 1752203927.7889
MEM 175.453125 1752203927.8892
MEM 175.703125 1752203927.9896
MEM 175.703125 1752203928.0899
MEM 175.703125 1752203928.1903
MEM 175.703125 1752203928.2905
MEM 175.703125 1752203928.3909
MEM 175.703125 1752203928.4912
MEM 175.703125 1752203928.5916
MEM 175.703125 1752203928.6919
MEM 175.703125 1752203928.7922
MEM 175.703125 1752203928.8925
MEM 175.703125 1752203928.9929
MEM 175.703125 1752203929.0932
MEM 175.703125 1752203929.1936
MEM 175.703125 1752203929.2939
MEM 175.703125 1752203929.3942
MEM 175.703125 1752203929.4946
MEM 175.703125 1752203929.5949
MEM 175.703125 1752203929.6953
MEM 175.703125 1752203929.7956
MEM 175.703125 1752203929.8959
MEM 175.703125 1752203929.9962
MEM 175.703125 1752203930.0966
MEM 175.703125 1752203930.1969
MEM 175.703125 1752203930.2972
MEM 175.703125 1752203930.3976
MEM 175.703125 1752203930.4979
MEM 175.703125 1752203930.5982
MEM 175.703125 1752203930.6985
MEM 175.703125 1752203930.7989
MEM 175.703125 1752203930.8992
MEM 175.703125 1752203930.9995
MEM 175.703125 1752203931.0998
MEM 175.703125 1752203931.2002
MEM 175.703125 1752203931.3005
MEM 175.703125 1752203931.4008
MEM 175.703125 1752203931.5011
MEM 175.703125 1752203931.6015
MEM 175.703125 1752203931.7018
MEM 175.703125 1752203931.8021
MEM 175.703125 1752203931.9024
MEM 175.703125 1752203932.0028
MEM 175.703125 1752203932.1031
MEM 175.703125 1752203932.2034
MEM 175.703125 1752203932.3038
MEM 175.703125 1752203932.4041
MEM 175.703125 1752203932.5044
MEM 175.703125 1752203932.6048
MEM 175.703125 1752203932.7051
MEM 175.703125 1752203932.8054
MEM 175.703125 1752203932.9057
MEM 175.703125 1752203933.0060
MEM 175.703125 1752203933.1063
MEM 175.703125 1752203933.2067
MEM 175.703125 1752203933.3070
MEM 175.703125 1752203933.4073
MEM 175.703125 1752203933.5077
MEM 175.703125 1752203933.6080
MEM 175.703125 1752203933.7083
MEM 175.703125 1752203933.8087
MEM 175.703125 1752203933.9090
MEM 175.703125 1752203934.0093
MEM 175.703125 1752203934.1097
MEM 175.703125 1752203934.2100
MEM 175.703125 1752203934.3103
MEM 175.703125 1752203934.4106
MEM 175.703125 1752203934.5109
MEM 175.703125 1752203934.6112
MEM 175.703125 1752203934.7115
MEM 175.703125 1752203934.8119
MEM 175.703125 1752203934.9122
MEM 175.703125 1752203935.0125
MEM 175.703125 1752203935.1129
MEM 175.703125 1752203935.2132
MEM 175.703125 1752203935.3135
MEM 175.703125 1752203935.4138
MEM 175.703125 1752203935.5141
MEM 175.703125 1752203935.6145
MEM 175.703125 1752203935.7148
MEM 175.703125 1752203935.8151
MEM 175.703125 1752203935.9155
MEM 175.703125 1752203936.0158
MEM 175.703125 1752203936.1162
MEM 175.703125 1752203936.2164
MEM 175.703125 1752203936.3168
MEM 175.703125 1752203936.4171
MEM 175.703125 1752203936.5174
MEM 175.703125 1752203936.6178
MEM 175.703125 1752203936.7181
MEM 175.703125 1752203936.8184
MEM 175.703125 1752203936.9188
MEM 175.703125 1752203937.0191
MEM 175.703125 1752203937.1194
MEM 175.703125 1752203937.2197
MEM 175.703125 1752203937.3201
MEM 175.703125 1752203937.4204
MEM 175.703125 1752203937.5207
MEM 175.703125 1752203937.6211
MEM 175.703125 1752203937.7214
MEM 175.703125 1752203937.8217
MEM 175.703125 1752203937.9220
MEM 175.703125 1752203938.0224
MEM 175.703125 1752203938.1227
MEM 175.953125 1752203938.2230
MEM 175.953125 1752203938.3234
MEM 175.953125 1752203938.4237
MEM 175.953125 1752203938.5240
MEM 175.953125 1752203938.6244
MEM 175.953125 1752203938.7248
MEM 175.953125 1752203938.8251
MEM 175.953125 1752203938.9254
MEM 175.953125 1752203939.0257
MEM 175.953125 1752203939.1260
MEM 175.953125 1752203939.2264
MEM 175.953125 1752203939.3267
MEM 175.953125 1752203939.4271
MEM 175.953125 1752203939.5274
MEM 175.953125 1752203939.6277
MEM 175.953125 1752203939.7280
MEM 175.953125 1752203939.8283
MEM 175.953125 1752203939.9286
MEM 175.953125 1752203940.0289
MEM 175.953125 1752203940.1293
MEM 175.953125 1752203940.2296
MEM 175.953125 1752203940.3299
MEM 175.953125 1752203940.4302
MEM 175.953125 1752203940.5305
MEM 175.953125 1752203940.6309
MEM 175.953125 1752203940.7312
MEM 175.953125 1752203940.8315
MEM 175.953125 1752203940.9319
MEM 175.953125 1752203941.0322
MEM 175.953125 1752203941.1325
MEM 175.953125 1752203941.2329
MEM 175.953125 1752203941.3332
MEM 175.953125 1752203941.4335
MEM 175.953125 1752203941.5338
MEM 175.953125 1752203941.6341
MEM 175.953125 1752203941.7345
MEM 175.953125 1752203941.8348
MEM 175.953125 1752203941.9351
MEM 175.953125 1752203942.0355
MEM 175.953125 1752203942.1358
MEM 175.953125 1752203942.2361
MEM 175.953125 1752203942.3365
MEM 175.953125 1752203942.4369
MEM 175.953125 1752203942.5372
MEM 175.953125 1752203942.6376
MEM 175.953125 1752203942.7379
MEM 175.953125 1752203942.8382
MEM 175.953125 1752203942.9385
MEM 175.953125 1752203943.0389
MEM 175.953125 1752203943.1392
MEM 175.953125 1752203943.2395
MEM 175.953125 1752203943.3398
MEM 175.953125 1752203943.4401
MEM 175.953125 1752203943.5404
MEM 175.953125 1752203943.6408
MEM 175.953125 1752203943.7411
MEM 175.953125 1752203943.8415
MEM 175.953125 1752203943.9418
MEM 175.953125 1752203944.0421
MEM 175.953125 1752203944.1424
MEM 175.953125 1752203944.2427
MEM 175.953125 1752203944.3431
MEM 175.953125 1752203944.4434
MEM 175.953125 1752203944.5438
MEM 175.953125 1752203944.6441
MEM 175.953125 1752203944.7444
MEM 175.953125 1752203944.8447
MEM 175.953125 1752203944.9450
MEM 175.953125 1752203945.0453
MEM 175.953125 1752203945.1456
MEM 175.953125 1752203945.2460
MEM 175.953125 1752203945.3463
MEM 175.953125 1752203945.4466
MEM 175.953125 1752203945.5469
MEM 175.953125 1752203945.6472
MEM 175.953125 1752203945.7475
MEM 175.953125 1752203945.8478
MEM 175.953125 1752203945.9481
MEM 175.953125 1752203946.0485
MEM 175.953125 1752203946.1488
MEM 175.953125 1752203946.2491
MEM 175.953125 1752203946.3494
MEM 175.953125 1752203946.4498
MEM 175.953125 1752203946.5501
MEM 175.953125 1752203946.6504
MEM 175.953125 1752203946.7508
MEM 175.953125 1752203946.8511
MEM 175.953125 1752203946.9514
MEM 175.953125 1752203947.0517
MEM 175.953125 1752203947.1520
MEM 175.953125 1752203947.2523
MEM 175.953125 1752203947.3527
MEM 175.953125 1752203947.4530
MEM 175.953125 1752203947.5533
MEM 175.953125 1752203947.6536
MEM 175.953125 1752203947.7539
MEM 175.953125 1752203947.8542
MEM 175.953125 1752203947.9545
MEM 175.953125 1752203948.0549
MEM 175.953125 1752203948.1552
MEM 175.953125 1752203948.2555
MEM 175.953125 1752203948.3558
MEM 176.203125 1752203948.4561
MEM 176.203125 1752203948.5564
MEM 176.203125 1752203948.6568
MEM 176.203125 1752203948.7571
MEM 176.203125 1752203948.8574
MEM 176.203125 1752203948.9578
MEM 176.203125 1752203949.0581
MEM 176.203125 1752203949.1584
MEM 176.203125 1752203949.2588
MEM 176.203125 1752203949.3591
MEM 176.203125 1752203949.4594
MEM 176.203125 1752203949.5598
MEM 176.203125 1752203949.6601
MEM 176.203125 1752203949.7604
MEM 176.203125 1752203949.8608
MEM 176.203125 1752203949.9611
MEM 176.203125 1752203950.0615
MEM 176.203125 1752203950.1618
MEM 176.203125 1752203950.2621
MEM 176.203125 1752203950.3624
MEM 176.203125 1752203950.4628
MEM 176.203125 1752203950.5631
MEM 176.203125 1752203950.6634
MEM 176.203125 1752203950.7638
MEM 176.203125 1752203950.8641
MEM 176.203125 1752203950.9644
MEM 176.203125 1752203951.0648
MEM 176.203125 1752203951.1651
MEM 176.203125 1752203951.2654
MEM 176.203125 1752203951.3657
MEM 176.203125 1752203951.4660
MEM 176.203125 1752203951.5663
MEM 176.203125 1752203951.6667
MEM 176.203125 1752203951.7670
MEM 176.203125 1752203951.8673
MEM 176.203125 1752203951.9677
MEM 176.203125 1752203952.0680
MEM 176.203125 1752203952.1683
MEM 176.203125 1752203952.2687
MEM 176.203125 1752203952.3690
MEM 176.203125 1752203952.4693
MEM 176.203125 1752203952.5696
MEM 176.203125 1752203952.6699
MEM 176.203125 1752203952.7702
MEM 176.203125 1752203952.8705
MEM 176.203125 1752203952.9709
MEM 176.203125 1752203953.0712
MEM 176.203125 1752203953.1715
MEM 176.203125 1752203953.2718
MEM 176.203125 1752203953.3721
MEM 176.203125 1752203953.4725
MEM 176.203125 1752203953.5728
MEM 176.203125 1752203953.6731
MEM 176.203125 1752203953.7734
MEM 176.203125 1752203953.8737
MEM 176.203125 1752203953.9741
MEM 176.203125 1752203954.0744
MEM 176.203125 1752203954.1747
MEM 176.203125 1752203954.2750
MEM 176.203125 1752203954.3753
MEM 176.203125 1752203954.4756
MEM 176.203125 1752203954.5759
MEM 176.203125 1752203954.6763
MEM 176.203125 1752203954.7766
MEM 176.203125 1752203954.8769
MEM 176.203125 1752203954.9772
MEM 176.203125 1752203955.0775
MEM 176.203125 1752203955.1779
MEM 176.203125 1752203955.2782
MEM 176.203125 1752203955.3785
MEM 176.203125 1752203955.4789
MEM 176.203125 1752203955.5792
MEM 176.203125 1752203955.6795
MEM 176.203125 1752203955.7798
MEM 176.203125 1752203955.8801
MEM 176.203125 1752203955.9805
MEM 176.203125 1752203956.0809
MEM 176.203125 1752203956.1812
MEM 176.203125 1752203956.2815
MEM 176.203125 1752203956.3818
MEM 176.203125 1752203956.4821
MEM 176.203125 1752203956.5825
MEM 176.203125 1752203956.6828
MEM 176.203125 1752203956.7831
MEM 176.203125 1752203956.8835
MEM 176.203125 1752203956.9838
MEM 176.203125 1752203957.0841
MEM 176.203125 1752203957.1844
MEM 176.203125 1752203957.2847
MEM 176.203125 1752203957.3851
MEM 176.203125 1752203957.4854
MEM 176.203125 1752203957.5858
MEM 176.203125 1752203957.6861
MEM 176.203125 1752203957.7865
MEM 176.203125 1752203957.8868
MEM 176.203125 1752203957.9871
MEM 176.203125 1752203958.0874
MEM 176.203125 1752203958.1877
MEM 176.203125 1752203958.2881
MEM 176.203125 1752203958.3884
MEM 176.203125 1752203958.4887
MEM 176.203125 1752203958.5890
MEM 176.203125 1752203958.6893
MEM 176.203125 1752203958.7896
MEM 176.203125 1752203958.8899
MEM 176.203125 1752203958.9902
MEM 176.203125 1752203959.0905
MEM 176.203125 1752203959.1909
MEM 176.203125 1752203959.2912
MEM 176.203125 1752203959.3915
MEM 176.203125 1752203959.4918
MEM 176.203125 1752203959.5921
MEM 176.203125 1752203959.6924
MEM 176.203125 1752203959.7927
MEM 176.203125 1752203959.8930
MEM 176.203125 1752203959.9933
MEM 176.203125 1752203960.0936
MEM 176.203125 1752203960.1940
MEM 176.203125 1752203960.2943
MEM 176.203125 1752203960.3946
MEM 176.203125 1752203960.4949
MEM 176.203125 1752203960.5952
MEM 176.203125 1752203960.6956
MEM 176.203125 1752203960.7959
MEM 176.203125 1752203960.8962
MEM 176.203125 1752203960.9965
MEM 176.203125 1752203961.0968
MEM 176.203125 1752203961.1972
MEM 176.203125 1752203961.2975
MEM 176.203125 1752203961.3978
MEM 176.203125 1752203961.4981
MEM 176.203125 1752203961.5985
MEM 176.203125 1752203961.6989
MEM 176.203125 1752203961.7991
MEM 176.203125 1752203961.8995
MEM 176.203125 1752203961.9998
MEM 176.203125 1752203962.1001
MEM 176.203125 1752203962.2004
MEM 176.203125 1752203962.3008
MEM 176.203125 1752203962.4011
MEM 176.203125 1752203962.5014
MEM 176.203125 1752203962.6018
MEM 176.203125 1752203962.7021
MEM 176.203125 1752203962.8023
MEM 176.203125 1752203962.9026
MEM 176.203125 1752203963.0030
MEM 176.203125 1752203963.1033
MEM 176.203125 1752203963.2036
MEM 176.203125 1752203963.3039
MEM 176.203125 1752203963.4042
MEM 176.203125 1752203963.5045
MEM 176.203125 1752203963.6049
MEM 176.203125 1752203963.7052
MEM 176.203125 1752203963.8055
MEM 176.203125 1752203963.9058
MEM 176.203125 1752203964.0061
MEM 176.203125 1752203964.1064
MEM 176.203125 1752203964.2068
MEM 176.203125 1752203964.3071
MEM 176.203125 1752203964.4074
MEM 176.203125 1752203964.5077
MEM 176.203125 1752203964.6081
MEM 176.203125 1752203964.7084
MEM 176.203125 1752203964.8087
MEM 176.203125 1752203964.9091
MEM 176.203125 1752203965.0094
MEM 48.570312 1752203965.1098
